M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56
0,0,0,15.3,3,81.0084,0,0,0,0,0,0,0,0,0,0,0,3499,529,49,49117,0,0,0,855674,0,0,0,3633,1295,32,0,0,0,0,0,2306,1520,32,0,0,0,2056,25,3633,833,401,528,203,3633,1327,1332,336,9871033764.53125,584025.474281698,0
0,23.13,0,7.7,4.2,95.8792,2.4330900243309,0,154,206,162,314,432,25,27,4,1,8647,656,183,71825,411,10,0,46363,1268,0,0,8738,5409,88,1045,619,8,3,1000,566,5655,103,1118,632,8,45,1177,8738,1599,997,1301,522,8738,8172,3573,746,25563478951.0156,4893055.49403404,2
0,27.37,0,20.4,3.6,65.5199,2.70062519216972,0,107,108,134,179,155,25,28,5,2,3653,723,53,39726,58542,1581,0,855674,683,0,0,3733,2191,213,4,5,0,0,51,1269,3175,242,30,5,0,193,88,3733,867,489,378,349,3733,2464,1316,334,3202504878.04297,260290.853580306,1
0,0,0,9.3,2.8,92.9794,0,0,0,0,0,0,0,0,0,0,0,749,69,13,55531,0,0,0,90421,0,0,0,886,855,0,2,0,0,0,3,26,874,0,4,0,0,5,3,886,200,101,60,76,886,860,353,96,2644515678.75391,205808.102792375,0
4.16666666666667,387.91,16.1629222563439,20,3.9,69.9287,4.33039114655675,4,478,438,816,1147,1398,60,44,4,2,24748,4889,413,41002,44638,1933,0,440756,4277,2,0,24926,14507,7039,124,141,83,0,258,2774,16529,7163,133,141,91,222,647,24926,5156,2821,3291,1732,24926,22152,9381,2545,1623388876.02344,167750.287162721,96
0,0,0,8.9,3.3,85.0296,0,0,0,0,0,0,0,0,0,0,0,2464,218,39,60695,0,0,0,200626,0,0,0,2350,2033,0,0,0,0,61,0,256,2282,0,0,0,0,68,0,2350,703,299,273,167,2350,2094,635,273,5039998727.89844,393680.324042549,0
2.5,52.3,1.30749718888104,16.5,3.8,96.7651,1.65844491425887,1,1732,2025,2596,3535,4843,317,220,25,6,76482,12433,1288,50672,21285,353,0,409630,14731,0,0,75775,67691,2470,376,1018,29,145,1926,2120,69213,2470,379,1018,29,645,2021,75775,13121,8681,8830,6353,75775,73655,30412,8378,1371466403.60156,223197.763198697,40
0,67.48,0,25.6,9.6,73.1701,3.53430353430353,0,162,167,267,421,559,49,49,8,0,13338,3375,489,40425,481,17,0,35643,1576,1,0,13376,3630,6,8661,20,3,0,219,837,4194,6,8815,20,3,38,300,13376,3797,1873,1682,596,13376,12539,4448,980,26371645152.1602,938730.857821142,9
12.5,85.02,10.6269925611052,18.6,3.6,85.1932,0,1,0,0,0,0,0,0,0,0,0,9410,1564,121,44683,0,0,0,175683,0,0,0,9606,4802,4483,34,43,0,20,161,63,4849,4483,34,43,0,31,166,9606,934,748,1041,1097,9606,9543,3780,2006,1484610711.85156,248845.902047661,8
12.0758883758281,1115.94,134.760170584196,11.2,4.2,95.6407,9.21090873861655,1203,23560,18609,24475,34656,45960,3065,2900,476,62,892697,96957,20380,73037,41288,3803,0,225362,147260,45,10,894730,553425,114565,1398,46327,176,2673,18381,157785,639528,122103,2945,46577,356,53568,29653,894730,155011,117273,116956,66644,894730,736945,358230,80616,3501025493.85547,337782.59899254,9962
10,405.43,40.5432799513481,11.4,5.2,90.5579,9.59214501510574,10,572,604,837,1298,1614,46,46,4,2,24665,2771,606,51292,55608,5334,0,494252,4925,0,0,24397,23042,97,99,106,0,0,641,412,23330,133,104,106,0,22,702,24397,4204,2950,2569,2013,24397,23985,9749,2912,2728160819.65234,216984.8276107,100
0,33.6,0,9.7,2.2,92.0944,2.70020142631608,0,410,277,329,411,510,47,24,4,0,8929,834,107,55322,18369,496,0,139526,1937,0,0,9055,8494,197,16,47,0,0,60,241,8705,209,16,47,0,14,64,9055,1709,1078,961,1016,9055,8814,3370,921,2766387982.70313,210329.794359574,3
0,27.86,0,12,2.4,92.5881,2.2925411688731,0,513,690,800,781,1493,194,149,34,8,28710,3303,402,53840,9291,213,0,84488,4277,0,0,28878,25914,399,55,307,43,22,498,1640,26904,399,55,307,43,205,965,28878,5281,6148,3880,2003,28878,27238,9292,2274,3857196796.15625,248384.482873221,8
5.88235294117647,80.73,4.74878905879001,9.9,3.1,83.592,0,1,0,0,0,0,0,0,0,0,0,21058,2049,357,58761,0,0,0,216532,0,0,0,20888,20163,102,9,106,2,10,174,322,20442,102,9,106,2,51,176,20888,4296,2236,2154,2049,20888,20566,7960,2193,4269816273.02734,266846.739636473,17
4.48275862068965,161.62,7.2449229808957,8.8,3.3,126.6526,2.70062519216972,13,1748,2139,4010,5154,7786,189,166,18,9,179436,15609,2964,76792,58542,1581,0,855674,20837,1,1,168838,104141,15820,336,1104,46,159,3495,43737,137354,16415,1767,1118,64,5689,6431,168838,37338,23429,21434,7897,168838,125101,65800,12940,3464288266.91406,263625.175260866,290
0,42.01,0,9.8,2.6,96.0535,1.17837338262477,0,179,199,255,219,471,35,35,6,1,7142,690,106,57367,12984,153,0,90421,1323,0,0,7157,6904,17,8,30,6,0,68,124,6977,17,8,30,6,4,115,7157,1465,831,727,633,7157,7033,2811,690,2718824474.17188,208529.840150443,3
7.14285714285714,64.39,4.59960443401867,20.6,3.6,82.1379,1.91174127768042,1,553,476,677,875,1292,79,67,8,2,21741,4424,353,38682,6277,120,0,115596,3873,0,0,22018,12082,6655,51,17,50,0,377,2786,13067,6713,51,17,50,1663,457,22018,4807,2821,2233,1706,22018,19232,8284,2167,2783450602.23047,298527.178744745,14
0,223.28,0,7.1,2.3,130.166,0,0,0,0,0,0,0,0,0,0,0,51056,3502,630,78192,0,0,0,139526,0,2,0,49361,46635,192,66,255,159,8,713,1333,47483,229,76,280,159,330,804,49361,10112,6944,5427,3176,49361,48028,19375,4327,2635090774.48047,218098.682461634,114
0,352.58,0,23.4,6.5,75.0246,4.77072059242381,0,336,310,682,732,672,25,25,4,1,14465,3350,325,33566,14044,670,0,148132,2732,1,0,14601,7685,6699,0,63,0,12,53,89,7734,6719,0,63,0,32,53,14601,2823,2028,1230,1328,14601,14512,5788,1404,1434045953.19531,187138.534041701,51
3.72340425531915,109.81,4.08872932027796,13.4,3.8,96.9579,2.2925411688731,21,9045,8855,11574,16719,23556,2837,1721,214,42,513607,67722,9356,56381,9291,213,0,84488,69749,4,0,512064,349985,44285,3459,22005,169,473,18161,73527,400828,45888,5077,22209,226,16451,21385,512064,111950,69739,73320,29474,512064,438537,187306,40275,4181301203.32813,269573.822499139,564
2.04081632653061,71.86,1.46656596247058,20.3,3.6,65.7422,3.85452746165265,2,2648,2190,3601,6162,8046,276,233,27,12,136373,27002,2245,49471,101050,3895,0,1736894,22647,4,0,135768,101305,1342,5919,4049,369,258,7166,15360,108784,1585,6797,4160,436,5778,8228,135768,21954,21868,18345,8439,135768,120408,50954,14208,16160304819.582,784754.102983586,98
2.73972602739726,80.49,2.20531480868894,17.9,4.5,77.6473,3.38738160218334,2,2158,2166,3151,4494,5739,229,108,9,3,90690,16003,1829,41869,24916,844,0,364156,17708,1,0,91270,66181,16759,386,544,59,187,1658,5496,69070,16858,425,583,59,2487,1788,91270,15344,10462,9759,7475,91270,85774,37997,10233,2294385062.92578,194116.635894691,73
2.77777777777778,53.14,1.47614548889939,10.8,2.9,97.9893,2.2960229602296,1,1315,943,1668,1744,2606,190,190,23,4,67744,7057,920,63938,2439,56,0,67340,8276,0,0,69034,57662,2657,1455,1131,80,46,1921,4082,60298,2695,1509,1160,80,936,2356,69034,14169,11565,12535,3926,69034,64952,22489,4350,11985910765.4727,602308.254934056,36
0,0,0,14.1,7.8,72.0304,9.59214501510574,0,213,245,398,549,641,25,25,4,2,5795,810,165,40798,55608,5334,0,494252,2046,0,0,5968,5670,33,47,15,8,4,104,87,5732,33,52,15,8,9,119,5968,575,468,335,856,5968,5881,2544,1190,7304626757.625,431325.515546482,0
0,94.49,0,11.7,3.5,74.7706,4.19337606837607,0,582,440,568,779,769,43,24,4,1,13758,1569,243,52560,22464,942,0,216532,3138,0,0,13896,12676,25,32,39,0,0,196,928,13539,25,32,39,0,59,202,13896,2506,1439,1424,1590,13896,12968,5389,1548,3574965389.46484,240584.119742766,13
6.37247786326027,1742.64,111.049557446012,10.7,3.4,95.6851,6.94863086393547,878,19845,15796,19460,29927,42309,1096,1274,107,38,790638,82387,14703,76373,94220,6547,0,545481,127337,108,8,781024,554743,23933,776,26765,74,2622,13137,158974,625582,31317,1884,26897,115,72694,22535,781024,138294,103749,95098,55101,781024,622050,316546,72236,2481552786.64844,610234.379423617,13778
13,188.39,24.4904110621303,14.4,4.9,93.1529,6.11262298513712,91,9880,8520,12252,15811,22873,1675,1006,129,34,371574,52330,9140,52310,33439,2044,0,349725,69336,3,1,373475,323197,27264,471,3181,66,851,10952,7493,328522,27492,512,3200,66,2069,11614,373475,66295,47657,43570,30652,373475,365982,146617,38684,2628106354.92578,231819.696926826,700
5.3030303030303,1242.12,65.8699538910323,33.4,9.6,50.8911,3.63647704590818,7,238,329,266,445,707,30,21,4,0,10627,3504,262,25385,16032,583,0,195794,1985,10,0,10809,2901,7511,11,0,0,0,316,70,2903,7511,22,0,0,57,316,10809,2093,1512,1161,833,10809,10739,4058,1152,3275481180.20703,312699.18899871,132
2.60869565217391,388.05,10.1229516839952,19.4,4.6,100.0805,4.77072059242381,24,4422,3273,5321,7322,11348,2391,2049,195,63,237085,44204,5037,44776,14044,670,0,148132,31686,16,0,241774,60215,173948,239,1890,53,296,1392,3741,62129,174698,264,1897,53,1235,1498,241774,49466,38033,35177,13016,241774,238033,87412,18670,3186857050.66797,342098.096268345,920
0,159.6,0,12.9,3.7,80.949,3.27420726521686,0,556,309,637,832,1198,25,24,4,1,16291,2007,291,49200,16462,539,0,227402,3532,0,0,16288,15409,305,57,69,0,0,218,230,15542,321,57,80,0,20,268,16288,2724,1908,1701,1502,16288,16058,6423,2030,2924372523.19141,248528.762148363,26
0,0,0,13.8,2.5,76.162,1.17837338262477,0,158,85,136,149,205,11,17,3,0,2632,357,37,45487,12984,153,0,90421,733,0,0,2676,2554,0,5,0,0,0,69,48,2580,0,5,0,0,0,91,2676,455,268,225,379,2676,2628,995,354,1919875296.34766,176970.491916724,0
4.76190476190476,43.39,2.06596630408958,13.5,7.5,76.9156,3.85452746165265,2,1784,2106,2512,3394,4432,30,30,2,0,96807,13011,3392,57879,101050,3895,0,1736894,14228,0,0,95872,44769,1793,676,14532,367,211,4170,29354,66752,2006,936,14635,569,4435,6539,95872,20864,12787,13284,6402,95872,66518,34709,7826,2615993213.91797,344665.486889136,42
0,157.57,0,11.8,4.8,85.3787,8.0785828778102,0,727,777,1085,1558,2212,25,40,7,2,31097,3532,712,57757,364965,29484,0,1811544,6359,0,0,31364,29308,472,49,271,0,1,291,972,30007,541,49,280,13,128,346,31364,4569,4585,3247,2589,31364,30392,12604,3770,2995052208.0625,253515.068226731,49
8.16326530612245,292.8,23.9020017926501,29.6,5.3,71.6992,4.53667953667954,4,585,262,342,690,1263,24,24,4,2,16735,4767,343,33989,7252,329,0,180646,3142,0,0,17000,5895,60,1534,502,0,0,564,8445,13312,63,1915,507,0,527,676,17000,3254,2799,1489,1189,17000,8555,6316,1953,25121444881.6758,683785.264653178,49
0,77.61,0,22.8,4.9,75.1798,4.40674231574309,0,313,307,539,909,844,26,20,4,2,16750,3732,330,37732,9077,400,0,182101,2912,0,0,16827,16381,25,186,0,0,0,87,148,16504,25,186,0,0,4,108,16827,3013,1942,1907,1159,16827,16679,7053,1753,1306944153.5625,192137.716985479,13
21.4285714285714,34,7.28526676218461,18.8,4.3,75.1204,5.16936908010917,3,633,875,1518,1790,2634,41,41,7,1,41179,7636,707,38998,6229,322,0,178638,7450,0,0,41359,26077,730,8220,296,21,0,4335,1680,26698,775,8342,301,21,568,4654,41359,7865,5248,4810,3026,41359,39679,15986,4424,2796507733.12891,250772.907371636,14
0,106.96,0,15.5,3.1,74.6876,5.37609238451935,0,284,380,271,357,581,19,14,4,2,8414,1277,118,40639,12816,689,0,165521,1873,0,0,8554,8160,73,14,8,0,4,110,185,8236,76,14,8,0,85,135,8554,1754,916,909,935,8554,8369,3102,938,3243873398.74219,232930.928042873,9
2.80777537796976,156.7,4.3998815416508,9.3,3.8,127.9819,2.70062519216972,26,6561,7976,11019,17421,26496,1710,1732,212,51,590925,54400,10334,77598,58542,1581,0,855674,69473,38,3,554445,370662,25296,805,15610,299,684,9942,131147,479421,26178,2057,15765,346,15897,14781,554445,122147,71529,70249,25556,554445,423298,221047,43917,3752925033.15234,307520.434648583,926
0,562.9,0,35.5,13.3,62.6375,4.77072059242381,0,209,96,192,226,372,30,12,2,0,7106,2388,265,28024,14044,670,0,148132,1095,-1,0,7346,958,6310,11,33,0,0,6,28,979,6310,11,33,0,7,6,7346,1443,897,1007,497,7346,7318,2904,598,1894098005.35938,231991.036022174,40
16.6666666666667,16.46,2.74280698867221,20.6,3.3,83.1624,2.70062519216972,1,541,520,984,1054,1497,290,219,8,2,36459,6263,446,50423,58542,1581,0,855674,4596,0,0,36667,18015,2027,259,299,10,21,642,15394,30180,2287,437,299,18,2279,1167,36667,6765,4932,5608,2045,36667,21273,14766,2551,3287411134.84766,229328.950255433,6
0,47.8,0,10.5,3.8,110.4909,3.53430353430353,0,386,307,621,906,1192,25,25,4,2,16736,1744,338,61044,481,17,0,35643,3412,0,0,16246,15187,50,71,15,9,10,420,484,15600,50,89,15,9,22,461,16246,2488,1448,1931,1314,16246,15762,6967,2098,14823899292.6445,661646.31512626,8
0,67.89,0,6.5,2,121.6153,2.2960229602296,0,498,573,409,669,986,50,50,8,2,35350,2265,468,79354,2439,56,0,67340,3135,0,0,34061,27581,1230,1010,220,17,291,1406,2306,28315,1243,1010,220,17,1536,1720,34061,7870,4489,6966,1480,34061,31755,11601,1655,12584090271.3203,559883.216235496,24
0,20.62,0,11.3,2.5,91.3336,2.70020142631608,0,412,349,398,456,608,25,25,2,0,9699,1023,108,54865,18369,496,0,139526,2223,0,0,9780,9241,121,62,30,0,4,140,182,9361,121,64,30,0,38,166,9780,1681,1076,1081,1159,9780,9598,3719,1064,2716317163.64844,220813.429857934,2
5.26315789473684,44.13,2.32244879000418,15.4,5.5,87.5452,6.11262298513712,1,746,861,1606,1860,2500,70,50,8,4,43058,6550,945,49161,33439,2044,0,349725,7573,0,0,43007,40987,678,62,174,0,27,633,446,41325,782,62,174,0,31,633,43007,8524,5197,4845,3213,43007,42561,16868,4360,2407073232.89844,212080.198209621,19
0,103.17,0,9,2.7,96.5041,0,0,0,0,0,0,0,0,0,0,0,14539,1290,215,57971,0,0,0,139526,0,0,0,14735,14243,81,28,83,9,0,97,194,14375,84,28,83,9,7,149,14735,2793,1538,1507,1568,14735,14541,5646,1683,2794128684.28125,211460.181144109,15
6.25,37.69,2.35593459925553,18.1,3.1,77.6603,2.70062519216972,1,782,774,838,1344,1980,98,50,5,2,42446,6988,639,47087,58542,1581,0,855674,5718,0,0,41482,31082,674,213,312,21,9,500,8671,37175,699,477,312,21,1530,1268,41482,7356,10467,5055,2394,41482,32811,12886,3324,3957397975.82422,256250.616816148,16
3.19148936170213,129.34,4.12802377741696,9.8,3.6,115.4508,3.63647704590818,9,3949,4792,7373,11410,13141,386,362,51,8,218022,21069,3393,57588,16032,583,0,195794,40665,5,0,208107,172768,19529,1398,1668,9,410,2972,9353,179526,19764,1522,1680,9,2034,3572,208107,37621,23497,23326,16114,208107,198754,82998,24551,5770469339.71875,728445.072447544,282
19.53125,220.75,43.1157139531073,9.4,3.6,105.3192,6.11262298513712,50,2641,2119,3836,4397,6573,184,129,18,8,115967,10496,2198,59142,33439,2044,0,349725,19566,4,0,116208,108896,1695,248,1106,12,119,1830,2302,109985,1705,340,1106,12,998,2062,116208,23523,16375,13576,8596,116208,113906,43168,10970,2523757131,201419.664850774,256
0,34.29,0,12.2,4.8,59.1591,4.93980133407678,0,715,737,1169,1637,1969,26,27,2,2,29163,3483,737,49147,48423,2392,0,262055,6227,0,0,29376,28349,228,19,114,8,0,327,331,28445,228,50,114,8,38,493,29376,4517,3487,3150,2621,29376,29045,11995,3606,2867038853.53125,264589.562324806,10
0,68.74,0,16.9,4.2,72.8724,5.16936908010917,0,196,259,312,404,585,38,38,7,2,8729,1448,149,37831,6229,322,0,178638,1756,0,0,9001,6709,314,383,69,6,0,481,1039,7064,314,387,69,6,423,738,9001,1762,999,1036,767,9001,7962,3448,989,3980508981.19141,376201.747115242,6
0,449.34,0,8.1,3.2,102.7412,0,0,0,0,0,0,0,0,0,0,0,6899,548,115,59744,0,0,0,84488,0,1,0,6888,6374,32,37,51,0,12,135,247,6613,32,37,51,0,18,137,6888,1358,795,648,563,6888,6641,2790,734,3429679994.38672,276309.609450727,31
1.93798449612403,59.59,1.15481575492038,30,6.6,63.9679,2.70062519216972,10,10384,11895,17428,22226,28317,1421,1185,260,45,865939,256985,22881,38785,58542,1581,0,855674,90250,12,0,849389,54299,3619,614,7779,118,254,1025,781681,747125,4647,1619,8157,192,76609,11040,849389,236300,139836,113177,39707,849389,67708,269826,50543,5129259884.52148,384996.023934987,516
0.749063670411985,148.4,1.111642229065,23.2,4.2,80.3067,3.38738160218334,2,2005,2923,3813,5016,8182,1088,961,83,40,179914,40201,3811,43303,24916,844,0,364156,21939,0,0,177372,96999,61235,460,3054,45,744,3932,10903,102147,61671,564,3065,45,5703,4177,177372,32131,38352,24256,8741,177372,166469,60694,13198,2573291610.93359,268416.136777556,267
0,42.57,0,11.8,2.8,108.8848,1.14649681528662,0,465,446,782,914,1216,49,49,9,2,35232,3744,538,62109,4710,54,0,38006,3823,0,0,34239,30973,485,351,955,8,0,456,1011,31668,545,351,979,8,177,511,34239,5868,10226,4692,1693,34239,33228,9630,2130,4080728078.74609,258739.607556612,15
0,0,0,4.3,9.8,99.6302,0,0,0,0,0,0,0,0,0,0,0,1148,49,82,74635,0,0,0,46363,0,0,0,1061,887,7,45,19,0,3,45,55,917,13,55,19,0,5,52,1061,151,101,207,30,1061,1006,482,90,4560013992.1875,366463.962154639,0
0,79.93,0,12,4.2,113.1104,0,0,0,0,0,0,0,0,0,0,0,8758,1038,170,56769,0,0,0,182101,0,0,0,8719,8336,81,12,64,0,0,96,130,8408,122,12,64,0,0,113,8719,1805,1114,914,565,8719,8589,3438,883,827610493.949219,174431.314811488,7
0,35.26,0,21.9,4.2,70.7102,2.70062519216972,0,30,81,107,76,146,18,18,3,0,2836,609,47,42873,58542,1581,0,855674,440,0,0,2904,1068,96,0,0,0,0,56,1684,2623,100,0,0,0,94,87,2904,670,366,447,218,2904,1220,981,222,2901376173.71875,216222.685456825,1
0,24.8,0,26.1,4.8,72.3215,5.16936908010917,0,207,279,395,548,662,24,25,4,0,12098,2890,213,37545,6229,322,0,178638,2091,0,0,12115,7442,919,1611,11,0,13,1647,472,7722,923,1614,11,0,80,1765,12115,2351,1502,1503,881,12115,11643,4668,1210,2460409722.95313,276894.49947757,3
7.41885625965997,582.77,43.2350636366093,17.3,5,107.5883,7.07327843728083,48,1767,1654,2714,3925,5167,567,344,38,13,111021,18950,2323,51665,38497,2723,0,347647,15227,6,0,112587,75270,21513,6285,1049,72,49,2584,5765,79613,21588,6391,1049,72,1192,2682,112587,24230,14476,16085,6135,112587,106822,42569,9092,4669778971.38477,1802577.0220665,647
0,17.32,0,14.4,4.5,82.0958,4.44683568666562,0,370,294,444,599,587,25,25,4,1,11549,1645,255,53414,114306,5083,0,803973,2294,0,0,11573,10918,93,14,119,0,0,158,271,11133,93,14,119,0,22,192,11573,2174,1251,1317,1108,11573,11302,4537,1186,961457589.691406,210852.787570254,2
0,39.88,0,23.3,4.1,71.5416,0,0,0,0,0,0,0,0,0,0,0,10030,2298,173,35906,0,0,0,182101,0,0,0,10004,9506,110,4,32,0,0,222,130,9636,110,4,32,0,0,222,10004,1938,1075,1135,774,10004,9874,4064,1018,1184335957.53516,156964.968822237,4
5.30973451327434,396.17,21.035655435964,11.1,3.6,103.0704,6.25828529148812,6,530,722,825,1461,1286,25,25,7,3,28523,3117,507,57436,32437,2030,0,235333,4824,1,0,28425,27146,144,97,252,0,34,240,512,27593,144,116,252,0,75,245,28425,5462,3736,3024,2077,28425,27913,11379,2747,1930111440.59375,178970.83281966,113
3.07692307692308,98.83,3.04103881886052,19,6.3,76.255,6.11262298513712,2,1785,1783,2521,2966,4715,256,171,20,6,65767,12052,1745,42821,33439,2044,0,349725,13770,2,0,66886,60487,3621,82,304,0,59,1401,932,61119,3683,82,329,0,139,1534,66886,10576,8775,7025,6089,66886,65954,26740,7681,1838189593.83984,198821.357962489,65
0,27.35,0,10.9,3.9,77.6551,3.27420726521686,0,694,818,1265,1761,1975,25,14,2,1,21938,2359,402,47198,16462,539,0,227402,6513,0,0,21593,18326,56,1806,124,9,26,712,534,18733,81,1844,124,9,57,745,21593,2954,1729,1691,2777,21593,21059,8706,3736,5473058025.06641,360683.641627943,6
1.24223602484472,294,3.65216756144772,13.8,4.6,98.3441,3.63647704590818,2,1216,1255,2028,2910,3093,383,300,22,6,54762,7459,1074,49055,16032,583,0,195794,10502,6,0,54495,42865,8561,367,244,29,18,1062,1349,43288,8615,367,267,29,723,1206,54495,9559,6298,6496,4499,54495,53146,21640,6003,2395426527.64453,259065.633012617,161
0,34,0,33.9,3.2,52.3412,0,0,0,0,0,0,0,0,0,0,0,5882,1353,64,37659,0,0,0,159420,0,0,0,5809,3682,202,18,34,0,0,15,1858,5315,230,72,34,0,81,77,5809,735,535,1115,406,5809,3951,2419,599,6429192961.5,323298.581286589,2
6.55737704918033,163.75,10.7373902772931,15.4,5.3,118.7085,7.07327843728083,4,562,802,872,1727,1619,80,80,6,2,37253,5528,773,57005,38497,2723,0,347647,5582,3,0,36769,29435,4575,265,113,4,17,997,1363,30483,4580,321,120,11,224,1030,36769,7427,4906,4806,2236,36769,35406,14048,3346,4091679036.28516,351806.544416287,61
7.05128205128205,165.39,11.6619312158093,19.1,4.9,78.0759,2.70062519216972,11,1725,1650,3006,3694,4917,821,679,71,19,94324,16794,1953,47339,58542,1581,0,855674,14992,3,0,93858,60017,22765,822,997,17,49,2093,7098,64640,23061,877,1012,44,1692,2532,93858,18612,11757,12531,6381,93858,86760,35966,8611,3442491845.47266,477156.698375084,156
0.880626223091976,269.59,2.37405005025073,16.4,3.8,92.9342,3.38738160218334,9,6769,6981,9836,13715,19231,2134,1990,205,38,379099,60361,7109,50112,24916,844,0,364156,56532,10,0,371573,211844,95294,907,8340,165,1389,6721,46913,245930,97010,1141,8403,327,9979,8783,371573,71935,51166,48103,23586,371573,324660,143837,32946,1640141820.86719,184429.743398797,1022
4.18118466898955,124.5,5.20575756787006,7.5,4.7,117.3235,6.11262298513712,12,5985,5441,7424,10627,14015,294,471,27,7,230514,16970,5886,65883,33439,2044,0,349725,43492,5,0,230052,203808,9112,277,2813,18,181,3982,9861,209948,9390,334,2816,46,2186,5332,230052,38316,26966,26826,18850,230052,220191,94452,24642,1074022559.68359,172500.580164168,287
5.60271646859083,234.16,13.1193596692331,12.1,3.4,101.6416,4.40589732872288,99,23627,24949,39139,52712,57595,1614,1243,151,91,754610,90400,11634,56343,52634,2319,0,934526,198022,8,6,718679,487378,58965,1181,11224,211,1814,8790,149116,609126,61829,1330,11381,421,21706,12886,718679,107168,73670,77857,87715,718679,569563,261962,110307,2656069829.68359,1228784.42759365,1767
7.50237416904084,394.7,29.6119707328775,9.8,4,88.7699,9.21090873861655,79,5985,5434,8366,11638,14897,419,419,25,12,266784,25063,5431,67790,41288,3803,0,225362,46320,-22,1,268881,204185,14219,1294,10972,74,380,9995,27762,216974,15760,1477,11087,74,9126,14383,268881,43271,37389,34643,19785,268881,241119,107258,26535,3155395692.33984,593524.039271824,1053
10.9090909090909,1390.29,151.668351870576,27.9,5.1,56.7265,0,12,0,0,0,0,0,0,0,0,0,7912,2109,162,33261,0,0,0,440756,0,4,0,7962,4312,3401,17,66,0,22,13,131,4371,3423,17,66,0,72,13,7962,1614,866,911,555,7962,7831,3135,881,1040818784.63672,153191.448038727,110
